來賀,0.02843353833049635,暉暉,qing
岑山,0.028275300815068034,暉暉,qing
嗣明,0.028203848213988664,暉暉,qing
法相,0.028044007060913957,暉暉,qing
竹日靜,0.028017928963116393,暉暉,qing
濃,0.02789567297133972,暉暉,qing
以授,0.027894089222040227,暉暉,qing
皇初,0.02774377672850722,暉暉,qing
岸,0.027740483773847618,暉暉,qing
中陳生,0.027727386862962704,暉暉,qing
煙輕,0.02745029453605129,暉暉,qing
自得,0.027446763026917686,暉暉,qing
如薄霞,0.027388757540775268,暉暉,qing
舊物,0.027380215592379183,暉暉,qing
光光,0.027328354799048576,暉暉,qing
飛汀,0.027166519524016622,暉暉,qing
緯,0.027165147451500588,暉暉,qing
宋詩紀,0.02713106666010694,暉暉,qing
星,0.027007637723692638,暉暉,qing
敵眾,0.02694380672681449,暉暉,qing
芝秀鳳,0.026863575762227213,暉暉,qing
高下,0.026852672551981746,暉暉,qing
穿,0.026812863027720964,暉暉,qing
田舍,0.026626294518008162,暉暉,qing
叢萬井,0.02631674547842194,暉暉,qing
有花,0.026291695970990184,暉暉,qing
斷,0.02626206855754468,暉暉,qing
首及,0.026230578186982906,暉暉,qing
昏叢,0.0259829602741039,暉暉,qing
時陳生,0.025964554424986377,暉暉,qing
春桑葉,0.025819110573239573,暉暉,qing
舉嗣東谷,0.025790398557278077,暉暉,qing
滿空黃葉,0.02578896802922358,暉暉,qing
占玉,0.025764186052039187,暉暉,qing
事作苑,0.02573679738999169,暉暉,qing
書招,0.025691884831649848,暉暉,qing
野浮陽,0.025577740508886476,暉暉,qing
碧,0.02554390864380376,暉暉,qing
路風花,0.02551366514831705,暉暉,qing
水披凍,0.02542111955757127,暉暉,qing
老嫗,0.025410490490266946,暉暉,qing
出,0.025336932994630884,暉暉,qing
授令史,0.025314263773515578,暉暉,qing
自天,0.025180779380017053,暉暉,qing
兒童,0.025156698380883916,暉暉,qing
焉,0.025108787265528495,暉暉,qing
出奔,0.025080706982181428,暉暉,qing
青,0.02497217003870232,暉暉,qing
舉城降,0.024954359301909895,暉暉,qing
得度,0.024711249359572144,暉暉,qing
反以,0.02467748398114302,暉暉,qing
斬璋,0.024647150980588412,暉暉,qing
之主簿,0.024640301447418817,暉暉,qing
艶,0.024619900662305693,暉暉,qing
聖朝身,0.024559148827684563,暉暉,qing
軍范延光,0.024553104148481785,暉暉,qing
靄靄,0.024469411844664484,暉暉,qing
垂,0.024328065829257717,暉暉,qing
冉冉,0.024089958301278008,暉暉,qing
譜,0.023965136625042686,暉暉,qing
右衛大將,0.02385892091865934,暉暉,qing
主簿,0.023764095692135195,暉暉,qing
承平,0.023744306058553315,暉暉,qing
雨度,0.02374247643665015,暉暉,qing
斜入,0.02363025136058473,暉暉,qing
借觀,0.02362182123942698,暉暉,qing
淮南,0.023185382380198134,暉暉,qing
景曜,0.023095062667902174,暉暉,qing
陌上,0.023085780583736212,暉暉,qing
打頭,0.023007595632775477,暉暉,qing
扉,0.022993953760230654,暉暉,qing
樓,0.022909276157129902,暉暉,qing
嫋嫋,0.0229036177250912,暉暉,qing
廢佳節,0.022858936501379774,暉暉,qing
呼為,0.022850327778388073,暉暉,qing
閒行口,0.02268974610291479,暉暉,qing
紫元君,0.02268271904478188,暉暉,qing
儀三事,0.02263160857736058,暉暉,qing
罷為,0.022553360906925304,暉暉,qing
江村,0.02253505857204421,暉暉,qing
㣲,0.022441252299900617,暉暉,qing
玉,0.022323744195484555,暉暉,qing
未嘗見,0.022248381746219577,暉暉,qing
六年,0.022180970887557157,暉暉,qing
逡巡,0.022082736801432395,暉暉,qing
弄,0.02205654108850254,暉暉,qing
採吸,0.021926033092370147,暉暉,qing
宏智,0.02186720478863855,暉暉,qing
深,0.02186002409009365,暉暉,qing
不,0.021756721321141308,暉暉,qing
轡,0.021578002425989912,暉暉,qing
碧婆持,0.021567110829466034,暉暉,qing
我生,0.021471473307236155,暉暉,qing
理觸,0.02136437606523743,暉暉,qing
日,0.021290501818328235,暉暉,qing
經緯,0.02120837469742431,暉暉,qing
去,0.021200153530624388,暉暉,qing
其一,0.021159875940874054,暉暉,qing
窺園,0.021081619749095004,暉暉,qing
涉七氣,0.021070219504035266,暉暉,qing
之必,0.021027530829398625,暉暉,qing
繁枝亞,0.021025753763205313,暉暉,qing
自然,0.020884270298066054,暉暉,qing
挂,0.020765789222729345,暉暉,qing
秦家,0.02065130218784044,暉暉,qing
星斗,0.020546553727826388,暉暉,qing
嗣,0.02047408263700337,暉暉,qing
獨苦,0.020461015030311412,暉暉,qing
為樂,0.020434934951513405,暉暉,qing
九日,0.020404010029860413,暉暉,qing
登城,0.020397578962749276,暉暉,qing
遽,0.020344935968741904,暉暉,qing
正,0.020273669053828873,暉暉,qing
秀,0.020256371401064715,暉暉,qing
寒日淡,0.020162123701529495,暉暉,qing
具斷,0.0200177509890809,暉暉,qing
顧召令史,0.019985911336627537,暉暉,qing
持頭頭,0.01998282195404585,暉暉,qing
返照,0.019977746542060144,暉暉,qing
寒夜,0.01992954066227999,暉暉,qing
引十卒,0.019772504512688936,暉暉,qing
盡,0.01974661491458906,暉暉,qing
紫靈元君,0.019706035350292674,暉暉,qing
邱,0.019514625961660658,暉暉,qing
雲霽雪威,0.019449394107928793,暉暉,qing
入立,0.019445688601028636,暉暉,qing
會,0.019428179672186203,暉暉,qing
從趙暉,0.019384057467348205,暉暉,qing
以成,0.01929569039929802,暉暉,qing
登,0.019195268738377198,暉暉,qing
煥,0.0191935246876206,暉暉,qing
髮,0.01903671275490929,暉暉,qing
瑤林畔,0.01902402778843233,暉暉,qing
璧,0.019019248670614615,暉暉,qing
文章,0.018955332403790836,暉暉,qing
岫,0.018931804925615078,暉暉,qing
處,0.01885551164498204,暉暉,qing
未收,0.01880011815024986,暉暉,qing
身逐,0.01878126779415311,暉暉,qing
益奮攻,0.018774350988434062,暉暉,qing
隱是,0.01866431556392008,暉暉,qing
閒雲别,0.018579273191763016,暉暉,qing
先滴,0.018506109054838536,暉暉,qing
蕎麥怯,0.018492793292450366,暉暉,qing
舉禪師,0.018334922556246355,暉暉,qing
帝鄉,0.018315457126173083,暉暉,qing
常恐,0.0182619777784463,暉暉,qing
素聞,0.01821300588984908,暉暉,qing
幾中,0.01810718144634788,暉暉,qing
朱檻,0.01809813666024889,暉暉,qing
疎,0.01802550160563688,暉暉,qing
古,0.018008031351223877,暉暉,qing
淸,0.017974333391712546,暉暉,qing
三山,0.017947262425900144,暉暉,qing
矯,0.017903038603669496,暉暉,qing
鄰家問,0.01787719803807091,暉暉,qing
所用,0.017872747396538137,暉暉,qing
曉海日,0.01782880271134188,暉暉,qing
柳色,0.017798552035887507,暉暉,qing
暖,0.01774530646596687,暉暉,qing
一粒,0.017743974505559534,暉暉,qing
嘉,0.017578491625739105,暉暉,qing
枯草,0.01748220061131099,暉暉,qing
文,0.017434270571862663,暉暉,qing
緗,0.017337299715936484,暉暉,qing
風簷,0.017326074165380376,暉暉,qing
散,0.01732384946784038,暉暉,qing
為,0.01730241844004933,暉暉,qing
兆,0.01729492640217079,暉暉,qing
進擊敗,0.017263888619861036,暉暉,qing
砌,0.017125454424554574,暉暉,qing
離離,0.01710114439061619,暉暉,qing
春陽,0.017003139531309462,暉暉,qing
卽,0.016957115853491796,暉暉,qing
山外,0.01694966972674508,暉暉,qing
要,0.016835503315002335,暉暉,qing
葷,0.016780919468885495,暉暉,qing
朱,0.016730238709145293,暉暉,qing
獨立春,0.016686646349227435,暉暉,qing
礮,0.016686603106511096,暉暉,qing
謂,0.016662678182588122,暉暉,qing
新霜,0.016602787418183107,暉暉,qing
之所出,0.016573054746220405,暉暉,qing
羽蓋共雲飛,0.01654285278837512,暉暉,qing
蕎麥,0.01652192934901925,暉暉,qing
之于,0.016487078935753283,暉暉,qing
晴,0.01626128580969828,暉暉,qing
玉岑,0.016230891806279527,暉暉,qing
役,0.016186048240692804,暉暉,qing
廷,0.016159519564575064,暉暉,qing
衣,0.016159098311452645,暉暉,qing
白,0.016089957879389966,暉暉,qing
郎心,0.016074718382090923,暉暉,qing
以,0.0160492161091725,暉暉,qing
翁,0.015946603157272324,暉暉,qing
奉宸,0.015827167626385655,暉暉,qing
蒼主簿,0.015805810089803,暉暉,qing
覺,0.0157253685453306,暉暉,qing
簿,0.015696668426120067,暉暉,qing
依直,0.015448133533654497,暉暉,qing
於,0.015421083949858442,暉暉,qing
雨,0.015363384889943642,暉暉,qing
之賓,0.01532833169417883,暉暉,qing
衝天,0.015287917022432767,暉暉,qing
倚,0.015278383586400492,暉暉,qing
落,0.01526998770092377,暉暉,qing
龍胎,0.0152158046936099,暉暉,qing
皓月,0.01520549158810429,暉暉,qing
靈宮,0.015049509553664952,暉暉,qing
高,0.014990894795707307,暉暉,qing
若,0.014989674602985635,暉暉,qing
其城,0.014971668288202523,暉暉,qing
奉,0.014847448416958073,暉暉,qing
曰,0.014768925711346168,暉暉,qing
稠反,0.014658705009039232,暉暉,qing
日作,0.014557359517244106,暉暉,qing
不間,0.014512567144497923,暉暉,qing
親交,0.01447459539040617,暉暉,qing
唘,0.014450324798726964,暉暉,qing
窗,0.01443554100183729,暉暉,qing
悼望苑,0.014429073917248531,暉暉,qing
仙,0.014414829104148508,暉暉,qing
空出,0.014342458257355693,暉暉,qing
師,0.01408474022519484,暉暉,qing
流芳,0.014081961076253209,暉暉,qing
腓,0.014079667971519163,暉暉,qing
如始生,0.01405503425280827,暉暉,qing
從克,0.014004330367600673,暉暉,qing
桃君形,0.013688758068237859,暉暉,qing
，,0.013682576591368354,暉暉,qing
滿村,0.01367180452540357,暉暉,qing
就,0.013638889906412785,暉暉,qing
得,0.013575969139583255,暉暉,qing
纔,0.013538726742627507,暉暉,qing
綺,0.013307119839583383,暉暉,qing
混沌,0.013303978648564157,暉暉,qing
湛湛,0.013180140983803018,暉暉,qing
金,0.013127688035250325,暉暉,qing
杳杳,0.01294678436477294,暉暉,qing
舊,0.012796650147715704,暉暉,qing
大驚,0.012627826249766229,暉暉,qing
一名,0.012621280562451995,暉暉,qing
膝下,0.012531683306435015,暉暉,qing
霞,0.012416635263968556,暉暉,qing
號合勢,0.0123359798326796,暉暉,qing
討亂,0.012205880681544542,暉暉,qing
紫,0.012183444082266046,暉暉,qing
兮,0.012078261278345352,暉暉,qing
collocate,value,ideo,period
暉暉,0.24954330399493463,暉暉,qinhan
之,0.059995989730960646,暉暉,qinhan
空中,0.04721040991592054,暉暉,qinhan
落日,0.04650344908627169,暉暉,qinhan
當作暉,0.045761356208603374,暉暉,qinhan
視,0.04543467932711992,暉暉,qinhan
弄,0.045134991485419516,暉暉,qinhan
之主簿,0.04480346348004878,暉暉,qinhan
塞里,0.04477145606866179,暉暉,qinhan
朱顏,0.04465309131626229,暉暉,qinhan
遠映,0.04435516432663982,暉暉,qinhan
每入豐,0.04400778090021617,暉暉,qinhan
先妣,0.043479520462481755,暉暉,qinhan
休光,0.04327211185146693,暉暉,qinhan
隱芝秀鳳丘,0.04317687176594074,暉暉,qinhan
秀,0.04315535714284948,暉暉,qinhan
充街,0.04312427411693223,暉暉,qinhan
丹葩,0.04243768251564418,暉暉,qinhan
曜,0.042206688652918885,暉暉,qinhan
離離,0.041850778743616736,暉暉,qinhan
酣歌,0.041467129975355205,暉暉,qinhan
觀,0.04144297402743214,暉暉,qinhan
無濠涯,0.04138315612840814,暉暉,qinhan
隱,0.041256292705315105,暉暉,qinhan
濃,0.040905573997096156,暉暉,qinhan
本,0.0401590537686325,暉暉,qinhan
行人,0.039994932613188615,暉暉,qinhan
城邑,0.039986058684498525,暉暉,qinhan
寂寂,0.03978594154804771,暉暉,qinhan
遽,0.039600821195240214,暉暉,qinhan
后,0.0393734194220178,暉暉,qinhan
連檣,0.03932808772575162,暉暉,qinhan
星,0.03898516766313231,暉暉,qinhan
登隴,0.038428479751334003,暉暉,qinhan
春桑葉,0.038358064920268505,暉暉,qinhan
含照,0.03805488737234564,暉暉,qinhan
也,0.037758962346392796,暉暉,qinhan
暖,0.03744504587327882,暉暉,qinhan
烈烈,0.03742206839612739,暉暉,qinhan
授,0.037371553008471864,暉暉,qinhan
而,0.037339121885671504,暉暉,qinhan
紛紛,0.03717461752509605,暉暉,qinhan
青樓,0.036993279978674576,暉暉,qinhan
昔,0.036540467743038464,暉暉,qinhan
授令史,0.03645148238643108,暉暉,qinhan
可謂,0.036239624757763586,暉暉,qinhan
赫赫炎炎,0.03608498989233116,暉暉,qinhan
習外觀,0.035979076689036625,暉暉,qinhan
。,0.03560544416208675,暉暉,qinhan
承,0.03525165119219129,暉暉,qinhan
若熾燎,0.035110159110157385,暉暉,qinhan
㠯,0.03433456333524396,暉暉,qinhan
露方,0.03394903621390714,暉暉,qinhan
言笑,0.03393510971332042,暉暉,qinhan
前訓,0.03365128663650253,暉暉,qinhan
滿村,0.033570617788902406,暉暉,qinhan
酡,0.03345267231730482,暉暉,qinhan
以授,0.03340454681838983,暉暉,qinhan
廻,0.033331860114332645,暉暉,qinhan
垂,0.03331343990489398,暉暉,qinhan
陌上,0.033281979311157804,暉暉,qinhan
借觀,0.03301199228101843,暉暉,qinhan
擾擾,0.03277548719662277,暉暉,qinhan
艶,0.03276853400938136,暉暉,qinhan
織女,0.03273471034670077,暉暉,qinhan
靡靡,0.032667452394575684,暉暉,qinhan
日,0.032604685035304955,暉暉,qinhan
挂,0.03245975575124204,暉暉,qinhan
相麗姿,0.03245554668685902,暉暉,qinhan
主簿,0.032266134102792596,暉暉,qinhan
顧召令史,0.032138848990354456,暉暉,qinhan
未收,0.0317601984172151,暉暉,qinhan
雙燕理,0.031664879174381516,暉暉,qinhan
雨度,0.031182594048801953,暉暉,qinhan
朱轂,0.030953987273901064,暉暉,qinhan
毛衣,0.030944303925920864,暉暉,qinhan
附體,0.030766741594647307,暉暉,qinhan
習習,0.03063485675433351,暉暉,qinhan
夲,0.03015347952090298,暉暉,qinhan
逡巡,0.03000424873782269,暉暉,qinhan
照,0.029925794535698234,暉暉,qinhan
浦,0.02985170134937941,暉暉,qinhan
嫋嫋,0.02974271870612032,暉暉,qinhan
蛾眉月,0.029627297561585955,暉暉,qinhan
銜花,0.029383983459709776,暉暉,qinhan
蕎麥,0.0293414404879462,暉暉,qinhan
顯揚,0.028889309722689747,暉暉,qinhan
蕎麥怯,0.028268810365660833,暉暉,qinhan
未嘗見,0.028010520672896177,暉暉,qinhan
㣲,0.027938065873897567,暉暉,qinhan
覩,0.027709714918174224,暉暉,qinhan
斜入,0.027591430174161054,暉暉,qinhan
日映,0.027492275458988618,暉暉,qinhan
二月,0.027365358372220764,暉暉,qinhan
疎,0.027087489598254366,暉暉,qinhan
弋獵,0.027035124406964903,暉暉,qinhan
逐芳風,0.026752975005337368,暉暉,qinhan
含,0.026674618002170924,暉暉,qinhan
朱扉,0.02649976832981686,暉暉,qinhan
見,0.02641377370470295,暉暉,qinhan
幽人,0.026159335162791852,暉暉,qinhan
映見,0.02611039566762999,暉暉,qinhan
繁枝亞,0.02603466738859304,暉暉,qinhan
還房,0.025970942596494892,暉暉,qinhan
幽悉,0.02576175522980177,暉暉,qinhan
綽約,0.02562380641921074,暉暉,qinhan
瑤林畔,0.025541348637435856,暉暉,qinhan
未,0.025333764723027896,暉暉,qinhan
白,0.025131755456363446,暉暉,qinhan
奉,0.024902520526552157,暉暉,qinhan
隱隱,0.024492896411238096,暉暉,qinhan
若賓,0.02448382712704539,暉暉,qinhan
入,0.024199662548575064,暉暉,qinhan
參垂步,0.024103136652544942,暉暉,qinhan
奉述,0.0240860226463454,暉暉,qinhan
正,0.023437409933894062,暉暉,qinhan
大驚,0.023367536267435325,暉暉,qinhan
寒夜,0.02277319148154615,暉暉,qinhan
新霜,0.02269595638160417,暉暉,qinhan
曰,0.022608735208830482,暉暉,qinhan
樓,0.022102616146118255,暉暉,qinhan
德聲,0.022008418327568825,暉暉,qinhan
吁,0.021993648761420383,暉暉,qinhan
玉,0.02160679140976877,暉暉,qinhan
煇煇,0.02120186616586817,暉暉,qinhan
梭,0.02088059766390541,暉暉,qinhan
秦家,0.02041025494230654,暉暉,qinhan
我,0.020128955396349627,暉暉,qinhan
靈威,0.02004980158487083,暉暉,qinhan
朱檻,0.020036501867506728,暉暉,qinhan
外,0.02000613701103846,暉暉,qinhan
以白,0.019979380791566952,暉暉,qinhan
輕步,0.019584288295051766,暉暉,qinhan
歌頌同,0.01942202673789716,暉暉,qinhan
出,0.01941978008501657,暉暉,qinhan
螉,0.019296328020588623,暉暉,qinhan
花漫野,0.019258461519128998,暉暉,qinhan
欲,0.01915873280127269,暉暉,qinhan
就,0.018892430412983337,暉暉,qinhan
藿,0.018890768939707304,暉暉,qinhan
溫泉,0.018265013690471073,暉暉,qinhan
近備,0.018126616699337565,暉暉,qinhan
素聞,0.01781419730874433,暉暉,qinhan
滿堂,0.01751264988412891,暉暉,qinhan
丹城,0.017500474209704183,暉暉,qinhan
飛蓋,0.01746736752316798,暉暉,qinhan
青,0.017399350279278584,暉暉,qinhan
遺芳,0.017066168870530005,暉暉,qinhan
冉冉,0.01689045236237617,暉暉,qinhan
玉殿,0.016639742968841676,暉暉,qinhan
春,0.016036979676169207,暉暉,qinhan
璧,0.015834938995452543,暉暉,qinhan
獨立春,0.015748864275740487,暉暉,qinhan
又,0.01571626182705801,暉暉,qinhan
髣,0.015390595692240256,暉暉,qinhan
緗,0.014949389060630695,暉暉,qinhan
陰教,0.014838389524431641,暉暉,qinhan
為,0.014559382460930106,暉暉,qinhan
光,0.014292530261007148,暉暉,qinhan
櫳,0.014116945190610014,暉暉,qinhan
倚,0.01378371479356416,暉暉,qinhan
連騎,0.013682206228440224,暉暉,qinhan
冷冷,0.01335925260990762,暉暉,qinhan
巘,0.012789883182236388,暉暉,qinhan
扉,0.012745494975017818,暉暉,qinhan
蘼,0.012631797775290766,暉暉,qinhan
臺,0.012254831622887121,暉暉,qinhan
兮,0.012254499773709722,暉暉,qinhan
接軫,0.012207874471815816,暉暉,qinhan
龍胎,0.012020693790540646,暉暉,qinhan
沈肌,0.01197982110590669,暉暉,qinhan
作,0.01148791223562729,暉暉,qinhan
于,0.011133988289794212,暉暉,qinhan
遠,0.010761562370104338,暉暉,qinhan
髴,0.010734186029285497,暉暉,qinhan
緝熙,0.010528067805297449,暉暉,qinhan
　,0.010495260475582602,暉暉,qinhan
流霞,0.0100234265573903,暉暉,qinhan
美人,0.00996279482775679,暉暉,qinhan
陸游,0.009426886481229099,暉暉,qinhan
稍,0.00940648051125897,暉暉,qinhan
與,0.00938817443971031,暉暉,qinhan
多,0.009330992996792953,暉暉,qinhan
不欲,0.009012688159493971,暉暉,qinhan
皆,0.00898387721022069,暉暉,qinhan
燈生陽,0.0089602846086679,暉暉,qinhan
宜嗣徽音,0.008943909246851362,暉暉,qinhan
衣羅敷妝粉,0.008749818144557324,暉暉,qinhan
風下,0.008522133165698161,暉暉,qinhan
金王,0.008418930607888151,暉暉,qinhan
朱,0.00832670896066905,暉暉,qinhan
獸喘氣,0.00798066456024587,暉暉,qinhan
應,0.007770412915127057,暉暉,qinhan
諸真,0.0074824777881884975,暉暉,qinhan
炎燭,0.00717852329348798,暉暉,qinhan
牛,0.007150790456050156,暉暉,qinhan
拂葉隱,0.00668556309143155,暉暉,qinhan
輕羅醉,0.006606180798413568,暉暉,qinhan
羣,0.0065551286248522345,暉暉,qinhan
掾,0.00645132795162722,暉暉,qinhan
是,0.006358771189623812,暉暉,qinhan
金壇,0.0063550908262472745,暉暉,qinhan
幰,0.00632862550632526,暉暉,qinhan
𢬵,0.00614102559955593,暉暉,qinhan
太守,0.006086327145195689,暉暉,qinhan
嬰爾形,0.006045912609384281,暉暉,qinhan
於,0.006025765744263759,暉暉,qinhan
輿達,0.0059521956315197674,暉暉,qinhan
裏,0.005896220749674341,暉暉,qinhan
云,0.005856819515862636,暉暉,qinhan
耳目,0.00584294484985065,暉暉,qinhan
有,0.0057535922772530175,暉暉,qinhan
曲,0.00568644697309109,暉暉,qinhan
之室,0.005597763613773722,暉暉,qinhan
一花,0.005590822098925137,暉暉,qinhan
